U14336	U230	1.0
U14336	U2031	1.0
U14336	U11314	1.0
U14336	U16181	1.0
U14336	U18167	1.0
U14336	U17103	1.0
U10241	U3990	1.0
U10241	U14235	1.0
U10241	U11245	1.0
U10241	U11695	1.0
U10241	U439	1.0
U10241	U11064	1.0
U10241	U15937	1.0
U10241	U3497	1.0
U10241	U9993	1.0
U10241	U12173	1.0
U10241	U3161	1.0
U10241	U17068	1.0
U10241	U985	1.0
U10241	U18667	1.0
U10241	U16109	1.0
U10241	U1532	1.0
U18439	U933	1.0
U18439	U5916	1.0
U18439	U3278	1.0
U18439	U1044	1.0
U8202	U17699	1.0
U8202	U4006	1.0
U8202	U16048	1.0
U8202	U13361	1.0
U8202	U12282	1.0
U8202	U2752	1.0
U8202	U14246	1.0
U8202	U4089	1.0
U10255	U18700	1.0
U10255	U12173	1.0
U10255	U6544	1.0
U10255	U11306	1.0
U10255	U929	1.0
U10255	U1698	1.0
U10255	U5923	1.0
U10255	U11307	1.0
U10255	U12959	1.0
U10255	U17733	1.0
U10255	U12514	1.0
U10255	U8429	1.0
U10255	U9435	1.0
U10255	U1245	1.0
U10255	U14187	1.0
U10255	U3949	1.0
U10255	U16884	1.0
U10255	U11641	1.0
U10255	U1532	1.0
U10255	U3170	1.0
U8209	U18191	1.0
U8209	U2715	1.0
U8209	U4762	1.0
U8209	U816	1.0
U8209	U3142	1.0
U8209	U13018	1.0
U8209	U11101	1.0
U8209	U15586	1.0
U8209	U3701	1.0
U8209	U12405	1.0
U8209	U16213	1.0
U8209	U6613	1.0
U6161	U8450	1.0
U6161	U8061	1.0
U6163	U12933	1.0
U6163	U6163	1.0
U6163	U10145	1.0
U6163	U7725	1.0
U6163	U7344	1.0
U6163	U17737	1.0
U6163	U8145	1.0
U6163	U11498	1.0
U6163	U2908	1.0
U6163	U8796	1.0
U6163	U12282	1.0
U2067	U10377	1.0
U2067	U3340	1.0
U2067	U10884	1.0
U2067	U13728	1.0
U2067	U14626	1.0
U2067	U16803	1.0
U2067	U9646	1.0
U2067	U2099	1.0
U2067	U4532	1.0
U2067	U697	1.0
U2067	U18494	1.0
U2067	U6341	1.0
U2067	U9810	1.0
U2067	U10461	1.0
U2067	U3684	1.0
U2067	U16723	1.0
U2067	U5236	1.0
U2067	U5881	1.0
U18456	U6112	1.0
U18456	U12679	1.0
U18456	U14268	1.0
U12312	U13358	1.0
U12312	U10023	1.0
U12312	U4778	1.0
U12312	U12774	1.0
U12312	U14187	1.0
U12312	U4198	1.0
U12312	U7159	1.0
U2074	U4894	1.0
U2074	U8930	1.0
U2074	U17186	1.0
U2074	U6662	1.0
U2074	U11841	1.0
U2074	U6727	1.0
U2074	U5704	1.0
U2074	U10084	1.0
U2074	U15466	1.0
U2074	U15979	1.0
U2074	U6508	1.0
U2074	U14209	1.0
U2074	U648	1.0
U2074	U7309	1.0
U2074	U1941	1.0
U2074	U18337	1.0
U2074	U18083	1.0
U2074	U5916	1.0
U2074	U171	1.0
U2074	U15797	1.0
U2074	U16831	1.0
U2074	U14157	1.0
U2074	U4050	1.0
U2074	U3544	1.0
U2074	U17895	1.0
U2074	U5395	1.0
U2074	U11769	1.0
U2074	U4858	1.0
U16411	U14881	1.0
U16411	U6712	1.0
U16411	U12625	1.0
U16411	U11610	1.0
U16411	U15121	1.0
U16411	U5487	1.0
U16411	U8564	1.0
U16411	U12405	1.0
U16411	U17286	1.0
U16411	U674	1.0
U16411	U11948	1.0
U16411	U2997	1.0
U16411	U16311	1.0
U16411	U3061	1.0
U16411	U8128	1.0
U16411	U17106	1.0
U16411	U983	1.0
U16411	U11245	1.0
U16411	U9464	1.0
U6171	U17792	1.0
U6171	U16934	1.0
U6171	U5582	1.0
U6171	U2895	1.0
U6171	U6480	1.0
U6171	U16659	1.0
U6171	U10766	1.0
U6171	U6045	1.0
U6171	U18079	1.0
U6171	U290	1.0
U6171	U17765	1.0
U6171	U7206	1.0
U6171	U12649	1.0
U6171	U11034	1.0
U6171	U10604	1.0
U6171	U7453	1.0
U6171	U8304	1.0
U6171	U7540	1.0
U6171	U1845	1.0
U6171	U1567	1.0
U6171	U13066	1.0
U6171	U4138	1.0
U6171	U14334	1.0
U6171	U14000	1.0
U16412	U9728	1.0
U16412	U10447	1.0
U16412	U12625	1.0
U16412	U17106	1.0
U16412	U6294	1.0
U16412	U13118	1.0
U16412	U7276	1.0
U16412	U5487	1.0
U16412	U3061	1.0
U16412	U10168	1.0
U16412	U14074	1.0
U16412	U3277	1.0
U16412	U501	1.0
U14365	U3968	1.0
U14365	U9604	1.0
U14365	U11978	1.0
U14365	U15205	1.0
U14365	U10023	1.0
U14365	U3760	1.0
U4127	U10115	1.0
U4127	U4248	1.0
U4127	U18330	1.0
U4127	U12580	1.0
U4127	U5988	1.0
U33	U13059	1.0
U33	U3849	1.0
U33	U14605	1.0
U33	U13333	1.0
U33	U13444	1.0
U33	U3874	1.0
U33	U17699	1.0
U33	U3882	1.0
U33	U12336	1.0
U33	U14646	1.0
U33	U4151	1.0
U33	U13370	1.0
U33	U8507	1.0
U33	U3644	1.0
U33	U2881	1.0
U33	U11592	1.0
U33	U9484	1.0
